k, f, h2OmegaGW
4.846973330624746268e+01 3.335241469961412047e-02 0.000000000000000000e+00
4.851137397059929413e+01 3.338106797684704113e-02 0.000000000000000000e+00
4.855301463495112557e+01 3.340972125407996873e-02 0.000000000000000000e+00
4.859465529930294991e+01 3.343837453131288245e-02 0.000000000000000000e+00
4.863629596365478136e+01 3.346702780854580311e-02 0.000000000000000000e+00
4.867793662800661281e+01 3.349568108577871683e-02 0.000000000000000000e+00
4.871957729235844425e+01 3.352433436301164443e-02 0.000000000000000000e+00
4.876121795671027570e+01 3.355298764024457203e-02 0.000000000000000000e+00
4.880285862106210004e+01 3.358164091747749269e-02 0.000000000000000000e+00
4.884449928541393149e+01 3.361029419471041335e-02 0.000000000000000000e+00
4.888613994976576294e+01 3.363894747194333401e-02 0.000000000000000000e+00
4.892778061411759438e+01 3.366760074917625467e-02 0.000000000000000000e+00
4.896942127846941872e+01 3.369625402640917533e-02 0.000000000000000000e+00
4.901106194282125017e+01 3.372490730364208905e-02 0.000000000000000000e+00
4.905270260717308162e+01 3.375356058087502359e-02 0.000000000000000000e+00
4.909434327152491306e+01 3.378221385810793731e-02 0.000000000000000000e+00
4.913598393587674451e+01 3.381086713534085797e-02 0.000000000000000000e+00
4.917762460022856885e+01 3.383952041257378557e-02 0.000000000000000000e+00
4.921926526458040030e+01 3.386817368980669235e-02 0.000000000000000000e+00
4.926090592893223175e+01 3.389682696703962689e-02 0.000000000000000000e+00
4.930254659328406319e+01 3.392548024427254755e-02 0.000000000000000000e+00
4.934418725763588753e+01 3.395413352150546821e-02 0.000000000000000000e+00
4.938582792198771898e+01 3.398278679873838193e-02 0.000000000000000000e+00
4.942746858633955043e+01 3.401144007597130953e-02 0.000000000000000000e+00
4.946910925069138187e+01 3.404009335320423019e-02 0.000000000000000000e+00
4.951074991504321332e+01 3.406874663043715779e-02 0.000000000000000000e+00
4.955239057939503766e+01 3.409739990767007151e-02 0.000000000000000000e+00
4.959403124374686911e+01 3.412605318490299217e-02 0.000000000000000000e+00
4.963567190809870056e+01 3.415470646213591976e-02 0.000000000000000000e+00
4.967731257245053200e+01 3.418335973936884042e-02 0.000000000000000000e+00
4.971895323680235634e+01 3.421201301660175415e-02 0.000000000000000000e+00
4.976059390115418779e+01 3.424066629383468868e-02 0.000000000000000000e+00
4.980223456550601924e+01 3.426931957106760240e-02 0.000000000000000000e+00
4.984387522985785068e+01 3.429797284830052306e-02 0.000000000000000000e+00
4.988551589420968213e+01 3.432662612553344372e-02 0.000000000000000000e+00
4.992715655856150647e+01 3.435527940276635744e-02 0.000000000000000000e+00
4.996879722291333792e+01 3.438393267999928504e-02 0.000000000000000000e+00
5.001043788726516937e+01 3.441258595723221264e-02 0.000000000000000000e+00
5.005207855161700081e+01 3.444123923446512636e-02 0.000000000000000000e+00
5.009371921596882515e+01 3.446989251169805396e-02 0.000000000000000000e+00
5.013535988032065660e+01 3.449854578893096768e-02 0.000000000000000000e+00
5.017700054467248805e+01 3.452719906616388834e-02 0.000000000000000000e+00
5.021864120902431949e+01 3.455585234339680900e-02 0.000000000000000000e+00
5.026028187337615094e+01 3.458450562062974354e-02 0.000000000000000000e+00
5.030192253772797528e+01 3.461315889786265726e-02 0.000000000000000000e+00
5.034356320207980673e+01 3.464181217509557792e-02 0.000000000000000000e+00
5.038520386643163818e+01 3.467046545232849858e-02 0.000000000000000000e+00
5.042684453078346962e+01 3.469911872956141924e-02 0.000000000000000000e+00
5.046848519513530107e+01 3.472777200679435378e-02 0.000000000000000000e+00
5.051012585948712541e+01 3.475642528402726750e-02 0.000000000000000000e+00
5.055176652383895686e+01 3.478507856126018816e-02 0.000000000000000000e+00
5.059340718819078830e+01 3.481373183849310882e-02 0.000000000000000000e+00
5.063504785254261975e+01 3.484238511572602948e-02 0.000000000000000000e+00
5.067668851689444409e+01 3.487103839295893626e-02 0.000000000000000000e+00
5.071832918124627554e+01 3.489969167019187080e-02 0.000000000000000000e+00
5.075996984559810699e+01 3.492834494742479146e-02 0.000000000000000000e+00
5.080161050994993843e+01 3.495699822465771905e-02 0.000000000000000000e+00
5.084325117430176988e+01 3.498565150189063971e-02 0.000000000000000000e+00
5.088489183865359422e+01 3.501430477912355343e-02 0.000000000000000000e+00
5.092653250300542567e+01 3.504295805635647409e-02 0.000000000000000000e+00
5.096817316735725711e+01 3.507161133358940169e-02 0.000000000000000000e+00
5.100981383170908856e+01 3.510026461082232235e-02 0.000000000000000000e+00
5.105145449606091290e+01 3.512891788805524301e-02 0.000000000000000000e+00
5.109309516041274435e+01 3.515757116528815673e-02 0.000000000000000000e+00
5.113473582476457580e+01 3.518622444252107739e-02 0.000000000000000000e+00
5.117637648911640724e+01 3.521487771975400499e-02 0.000000000000000000e+00
5.121801715346823869e+01 3.524353099698692565e-02 0.000000000000000000e+00
5.125965781782006303e+01 3.527218427421983937e-02 0.000000000000000000e+00
5.130129848217189448e+01 3.530083755145277391e-02 0.000000000000000000e+00
5.134293914652372592e+01 3.532949082868568763e-02 0.000000000000000000e+00
5.138457981087555737e+01 3.535814410591860829e-02 0.000000000000000000e+00
5.142622047522738171e+01 3.538679738315152895e-02 0.000000000000000000e+00
5.146786113957921316e+01 3.541545066038444961e-02 0.000000000000000000e+00
5.150950180393104461e+01 3.544410393761737721e-02 0.000000000000000000e+00
5.155114246828287605e+01 3.547275721485029787e-02 0.000000000000000000e+00
5.159278313263470750e+01 3.550141049208321853e-02 0.000000000000000000e+00
5.163442379698653184e+01 3.553006376931613919e-02 0.000000000000000000e+00
5.167606446133836329e+01 3.555871704654905291e-02 0.000000000000000000e+00
5.171770512569019473e+01 3.558737032378198745e-02 0.000000000000000000e+00
5.175934579004202618e+01 3.561602360101490811e-02 0.000000000000000000e+00
5.180098645439385052e+01 3.564467687824782877e-02 0.000000000000000000e+00
5.184262711874568197e+01 3.567333015548074249e-02 0.000000000000000000e+00
5.188426778309751342e+01 3.570198343271366315e-02 0.000000000000000000e+00
5.192590844744934486e+01 3.573063670994659075e-02 0.000000000000000000e+00
5.196754911180117631e+01 3.575928998717951141e-02 0.000000000000000000e+00
5.200918977615300065e+01 3.578794326441243207e-02 0.000000000000000000e+00
